id,HandStart,FirstDigitTouch,BothStartLoadPhase,LiftOff,Replace,BothReleased
subj1_series9_672,0,0,0,0,0,0
subj1_series9_673,0,0,0,0,0,0
subj1_series9_674,0,0,0,0,0,0
subj1_series9_675,0,0,0,0,0,0
subj1_series9_676,0,0,0,0,0,0
subj1_series9_677,0,0,0,0,0,0
subj1_series9_678,0,0,0,0,0,0
subj1_series9_679,0,0,0,0,0,0
subj1_series9_680,0,0,0,0,0,0
subj1_series9_681,0,0,0,0,0,0
subj1_series9_682,0,0,0,0,0,0
subj1_series9_683,0,0,0,0,0,0
subj1_series9_684,0,0,0,0,0,0
subj1_series9_685,0,0,0,0,0,0
subj1_series9_686,0,0,0,0,0,0
subj1_series9_687,0,0,0,0,0,0
subj1_series9_688,0,0,0,0,0,0
subj1_series9_689,0,0,0,0,0,0
subj1_series9_690,0,0,0,0,0,0
subj1_series9_691,0,0,0,0,0,0
subj1_series9_692,0,0,0,0,0,0
subj1_series9_693,0,0,0,0,0,0
subj1_series9_694,0,0,0,0,0,0
subj1_series9_695,0,0,0,0,0,0
subj1_series9_696,0,0,0,0,0,0
subj1_series9_697,0,0,0,0,0,0
subj1_series9_698,0,0,0,0,0,0
subj1_series9_699,0,0,0,0,0,0
subj1_series9_700,0,0,0,0,0,0
subj1_series9_701,0,0,0,0,0,0
subj1_series9_702,0,0,0,0,0,0
subj1_series9_703,0,0,0,0,0,0
subj1_series9_704,0,0,0,0,0,0
subj1_series9_705,0,0,0,0,0,0
subj1_series9_706,0,0,0,0,0,0
subj1_series9_707,0,0,0,0,0,0
subj1_series9_708,0,0,0,0,0,0
subj1_series9_709,0,0,0,0,0,0
subj1_series9_710,0,0,0,0,0,0
subj1_series9_711,0,0,0,0,0,0
subj1_series9_712,0,0,0,0,0,0
subj1_series9_713,0,0,0,0,0,0
subj1_series9_714,0,0,0,0,0,0
subj1_series9_715,0,0,0,0,0,0
subj1_series9_716,0,0,0,0,0,0
subj1_series9_717,0,0,0,0,0,0
subj1_series9_718,0,0,0,0,0,0
subj1_series9_719,0,0,0,0,0,0
subj1_series9_720,0,0,0,0,0,0
subj1_series9_721,0,0,0,0,0,0
subj1_series9_722,0,0,0,0,0,0
subj1_series9_723,0,0,0,0,0,0
subj1_series9_724,0,0,0,0,0,0
subj1_series9_725,0,0,0,0,0,0
subj1_series9_726,0,0,0,0,0,0
subj1_series9_727,0,0,0,0,0,0
subj1_series9_728,0,0,0,0,0,0
subj1_series9_729,0,0,0,0,0,0
subj1_series9_730,0,0,0,0,0,0
subj1_series9_731,0,0,0,0,0,0
subj1_series9_732,0,0,0,0,0,0
subj1_series9_733,0,0,0,0,0,0
subj1_series9_734,0,0,0,0,0,0
subj1_series9_735,0,0,0,0,0,0
subj1_series9_736,0,0,0,0,0,0
subj1_series9_737,0,0,0,0,0,0
subj1_series9_738,0,0,0,0,0,0
subj1_series9_739,0,0,0,0,0,0
subj1_series9_740,0,0,0,0,0,0
subj1_series9_741,0,0,0,0,0,0
subj1_series9_742,0,0,0,0,0,0
subj1_series9_743,0,0,0,0,0,0
subj1_series9_744,0,0,0,0,0,0
subj1_series9_745,0,0,0,0,0,0
subj1_series9_746,0,0,0,0,0,0
subj1_series9_747,0,0,0,0,0,0
subj1_series9_748,0,0,0,0,0,0
subj1_series9_749,0,0,0,0,0,0
subj1_series9_750,0,0,0,0,0,0
subj1_series9_751,0,0,0,0,0,0
subj1_series9_752,0,0,0,0,0,0
subj1_series9_753,0,0,0,0,0,0
subj1_series9_754,0,0,0,0,0,0
subj1_series9_755,0,0,0,0,0,0
subj1_series9_756,0,0,0,0,0,0
subj1_series9_757,0,0,0,0,0,0
subj1_series9_758,0,0,0,0,0,0
subj1_series9_759,0,0,0,0,0,0
subj1_series9_760,0,0,0,0,0,0
subj1_series9_761,0,0,0,0,0,0
subj1_series9_762,0,0,0,0,0,0
subj1_series9_763,0,0,0,0,0,0
subj1_series9_764,0,0,0,0,0,0
subj1_series9_765,0,0,0,0,0,0
subj1_series9_766,0,0,0,0,0,0
subj1_series9_767,0,0,0,0,0,0
subj1_series9_768,0,0,0,0,0,0
subj1_series9_769,0,0,0,0,0,0
subj1_series9_770,0,0,0,0,0,0
subj1_series9_771,0,0,0,0,0,0
subj1_series9_772,0,0,0,0,0,0
subj1_series9_773,0,0,0,0,0,0
subj1_series9_774,0,0,0,0,0,0
subj1_series9_775,0,0,0,0,0,0
subj1_series9_776,0,0,0,0,0,0
subj1_series9_777,0,0,0,0,0,0
subj1_series9_778,0,0,0,0,0,0
subj1_series9_779,0,0,0,0,0,0
subj1_series9_780,0,0,0,0,0,0
subj1_series9_781,0,0,0,0,0,0
subj1_series9_782,0,0,0,0,0,0
subj1_series9_783,0,0,0,0,0,0
subj1_series9_784,0,0,0,0,0,0
subj1_series9_785,0,0,0,0,0,0
subj1_series9_786,0,0,0,0,0,0
subj1_series9_787,0,0,0,0,0,0
subj1_series9_788,0,0,0,0,0,0
subj1_series9_789,0,0,0,0,0,0
subj1_series9_790,0,0,0,0,0,0
subj1_series9_791,0,0,0,0,0,0
subj1_series9_792,0,0,0,0,0,0
subj1_series9_793,0,0,0,0,0,0
subj1_series9_794,0,0,0,0,0,0
subj1_series9_795,0,0,0,0,0,0
subj1_series9_796,0,0,0,0,0,0
subj1_series9_797,0,0,0,0,0,0
subj1_series9_798,0,0,0,0,0,0
subj1_series9_799,0,0,0,0,0,0
subj1_series9_800,0,0,0,0,0,0
subj1_series9_801,0,0,0,0,0,0
subj1_series9_802,0,0,0,0,0,0
subj1_series9_803,0,0,0,0,0,0
subj1_series9_804,0,0,0,0,0,0
subj1_series9_805,0,0,0,0,0,0
subj1_series9_806,0,0,0,0,0,0
subj1_series9_807,0,0,0,0,0,0
subj1_series9_808,0,0,0,0,0,0
subj1_series9_809,0,0,0,0,0,0
subj1_series9_810,0,0,0,0,0,0
subj1_series9_811,0,0,0,0,0,0
subj1_series9_812,0,0,0,0,0,0
subj1_series9_813,0,0,0,0,0,0
subj1_series9_814,0,0,0,0,0,0
subj1_series9_815,0,0,0,0,0,0
subj1_series9_816,0,0,0,0,0,0
subj1_series9_817,0,0,0,0,0,0
subj1_series9_818,0,0,0,0,0,0
subj1_series9_819,0,0,0,0,0,0
subj1_series9_820,0,0,0,0,0,0
subj1_series9_821,0,0,0,0,0,0
subj1_series9_822,0,0,0,0,0,0
subj1_series9_823,0,0,0,0,0,0
subj1_series9_824,0,0,0,0,0,0
subj1_series9_825,0,0,0,0,0,0
subj1_series9_826,0,0,0,0,0,0
subj1_series9_827,0,0,0,0,0,0
subj1_series9_828,0,0,0,0,0,0
subj1_series9_829,0,0,0,0,0,0
subj1_series9_830,0,0,0,0,0,0
subj1_series9_831,0,0,0,0,0,0
subj1_series9_832,0,0,0,0,0,0
subj1_series9_833,0,0,0,0,0,0
subj1_series9_834,0,0,0,0,0,0
subj1_series9_835,0,0,0,0,0,0
subj1_series9_836,0,0,0,0,0,0
subj1_series9_837,0,0,0,0,0,0
subj1_series9_838,0,0,0,0,0,0
subj1_series9_839,0,0,0,0,0,0
subj1_series9_840,0,0,0,0,0,0
subj1_series9_841,0,0,0,0,0,0
subj1_series9_842,0,0,0,0,0,0
subj1_series9_843,0,0,0,0,0,0
subj1_series9_844,0,0,0,0,0,0
subj1_series9_845,0,0,0,0,0,0
subj1_series9_846,0,0,0,0,0,0
subj1_series9_847,0,0,0,0,0,0
subj1_series9_848,0,0,0,0,0,0
subj1_series9_849,0,0,0,0,0,0
subj1_series9_850,0,0,0,0,0,0
subj1_series9_851,0,0,0,0,0,0
subj1_series9_852,0,0,0,0,0,0
subj1_series9_853,0,0,0,0,0,0
subj1_series9_854,0,0,0,0,0,0
subj1_series9_855,0,0,0,0,0,0
subj1_series9_856,0,0,0,0,0,0
subj1_series9_857,0,0,0,0,0,0
subj1_series9_858,0,0,0,0,0,0
subj1_series9_859,0,0,0,0,0,0
subj1_series9_860,0,0,0,0,0,0
subj1_series9_861,0,0,0,0,0,0
subj1_series9_862,0,0,0,0,0,0
subj1_series9_863,0,0,0,0,0,0
subj1_series9_864,0,0,0,0,0,0
subj1_series9_865,0,0,0,0,0,0
subj1_series9_866,0,0,0,0,0,0
subj1_series9_867,0,0,0,0,0,0
subj1_series9_868,0,0,0,0,0,0
subj1_series9_869,0,0,0,0,0,0
subj1_series9_870,0,0,0,0,0,0
subj1_series9_871,0,0,0,0,0,0
subj1_series9_872,0,0,0,0,0,0
subj1_series9_873,0,0,0,0,0,0
subj1_series9_874,0,0,0,0,0,0
subj1_series9_875,0,0,0,0,0,0
subj1_series9_876,0,0,0,0,0,0
subj1_series9_877,0,0,0,0,0,0
subj1_series9_878,0,0,0,0,0,0
subj1_series9_879,0,0,0,0,0,0
subj1_series9_880,0,0,0,0,0,0
subj1_series9_881,0,0,0,0,0,0
subj1_series9_882,0,0,0,0,0,0
subj1_series9_883,0,0,0,0,0,0
subj1_series9_884,0,0,0,0,0,0
subj1_series9_885,0,0,0,0,0,0
subj1_series9_886,0,0,0,0,0,0
subj1_series9_887,0,0,0,0,0,0
subj1_series9_888,0,0,0,0,0,0
subj1_series9_889,0,0,0,0,0,0
subj1_series9_890,0,0,0,0,0,0
subj1_series9_891,0,0,0,0,0,0
subj1_series9_892,0,0,0,0,0,0
subj1_series9_893,0,0,0,0,0,0
subj1_series9_894,0,0,0,0,0,0
subj1_series9_895,0,0,0,0,0,0
subj1_series9_896,0,0,0,0,0,0
subj1_series9_897,0,0,0,0,0,0
subj1_series9_898,0,0,0,0,0,0
subj1_series9_899,0,0,0,0,0,0
subj1_series9_900,0,0,0,0,0,0
subj1_series9_901,0,0,0,0,0,0
subj1_series9_902,0,0,0,0,0,0
subj1_series9_903,0,0,0,0,0,0
subj1_series9_904,0,0,0,0,0,0
subj1_series9_905,0,0,0,0,0,0
subj1_series9_906,0,0,0,0,0,0
subj1_series9_907,0,0,0,0,0,0
subj1_series9_908,0,0,0,0,0,0
subj1_series9_909,0,0,0,0,0,0
subj1_series9_910,0,0,0,0,0,0
subj1_series9_911,0,0,0,0,0,0
subj1_series9_912,0,0,0,0,0,0
subj1_series9_913,0,0,0,0,0,0
subj1_series9_914,0,0,0,0,0,0
subj1_series9_915,0,0,0,0,0,0
subj1_series9_916,0,0,0,0,0,0
subj1_series9_917,0,0,0,0,0,0
subj1_series9_918,0,0,0,0,0,0
subj1_series9_919,0,0,0,0,0,0
subj1_series9_920,0,0,0,0,0,0
subj1_series9_921,0,0,0,0,0,0
subj1_series9_922,0,0,0,0,0,0
subj1_series9_923,0,0,0,0,0,0
subj1_series9_924,0,0,0,0,0,0
subj1_series9_925,0,0,0,0,0,0
subj1_series9_926,0,0,0,0,0,0
subj1_series9_927,0,0,0,0,0,0
subj1_series9_928,0,0,0,0,0,0
subj1_series9_929,0,0,0,0,0,0
subj1_series9_930,0,0,0,0,0,0
subj1_series9_931,0,0,0,0,0,0
subj1_series9_932,0,0,0,0,0,0
subj1_series9_933,0,0,0,0,0,0
subj1_series9_934,0,0,0,0,0,0
subj1_series9_935,0,0,0,0,0,0
subj1_series9_936,0,0,0,0,0,0
subj1_series9_937,0,0,0,0,0,0
subj1_series9_938,0,0,0,0,0,0
subj1_series9_939,0,0,0,0,0,0
subj1_series9_940,0,0,0,0,0,0
subj1_series9_941,0,0,0,0,0,0
subj1_series9_942,0,0,0,0,0,0
subj1_series9_943,0,0,0,0,0,0
subj1_series9_944,0,0,0,0,0,0
subj1_series9_945,0,0,0,0,0,0
subj1_series9_946,0,0,0,0,0,0
subj1_series9_947,0,0,0,0,0,0
subj1_series9_948,0,0,0,0,0,0
subj1_series9_949,0,0,0,0,0,0
subj1_series9_950,0,0,0,0,0,0
subj1_series9_951,0,0,0,0,0,0
subj1_series9_952,0,0,0,0,0,0
subj1_series9_953,0,0,0,0,0,0
subj1_series9_954,0,0,0,0,0,0
subj1_series9_955,0,0,0,0,0,0
subj1_series9_956,0,0,0,0,0,0
subj1_series9_957,0,0,0,0,0,0
subj1_series9_958,0,0,0,0,0,0
subj1_series9_959,0,0,0,0,0,0
subj1_series9_960,0,0,0,0,0,0
subj1_series9_961,0,0,0,0,0,0
subj1_series9_962,0,0,0,0,0,0
subj1_series9_963,0,0,0,0,0,0
subj1_series9_964,0,0,0,0,0,0
subj1_series9_965,0,0,0,0,0,0
subj1_series9_966,0,0,0,0,0,0
subj1_series9_967,0,0,0,0,0,0
subj1_series9_968,0,0,0,0,0,0
subj1_series9_969,0,0,0,0,0,0
subj1_series9_970,0,0,0,0,0,0
subj1_series9_971,0,0,0,0,0,0
subj1_series9_972,0,0,0,0,0,0
subj1_series9_973,0,0,0,0,0,0
subj1_series9_974,0,0,0,0,0,0
subj1_series9_975,0,0,0,0,0,0
subj1_series9_976,0,0,0,0,0,0
subj1_series9_977,0,0,0,0,0,0
subj1_series9_978,0,0,0,0,0,0
subj1_series9_979,0,0,0,0,0,0
subj1_series9_980,0,0,0,0,0,0
subj1_series9_981,0,0,0,0,0,0
subj1_series9_982,0,0,0,0,0,0
subj1_series9_983,0,0,0,0,0,0
subj1_series9_984,0,0,0,0,0,0
subj1_series9_985,0,0,0,0,0,0
subj1_series9_986,0,0,0,0,0,0
subj1_series9_987,0,0,0,0,0,0
subj1_series9_988,0,0,0,0,0,0
subj1_series9_989,0,0,0,0,0,0
subj1_series9_990,0,0,0,0,0,0
subj1_series9_991,0,0,0,0,0,0
subj1_series9_992,0,0,0,0,0,0
subj1_series9_993,0,0,0,0,0,0
subj1_series9_994,0,0,0,0,0,0
subj1_series9_995,0,0,0,0,0,0
subj1_series9_996,0,0,0,0,0,0
subj1_series9_997,0,0,0,0,0,0
subj1_series9_998,0,0,0,0,0,0
subj1_series9_999,0,0,0,0,0,0
subj1_series9_1000,0,0,0,0,0,0
subj1_series9_1001,0,0,0,0,0,0
subj1_series9_1002,0,0,0,0,0,0
subj1_series9_1003,0,0,0,0,0,0
subj1_series9_1004,0,0,0,0,0,0
subj1_series9_1005,0,0,0,0,0,0
subj1_series9_1006,0,0,0,0,0,0
subj1_series9_1007,0,0,0,0,0,0
subj1_series9_1008,0,0,0,0,0,0
subj1_series9_1009,0,0,0,0,0,0
subj1_series9_1010,0,0,0,0,0,0
subj1_series9_1011,0,0,0,0,0,0
subj1_series9_1012,0,0,0,0,0,0
subj1_series9_1013,0,0,0,0,0,0
subj1_series9_1014,0,0,0,0,0,0
subj1_series9_1015,0,0,0,0,0,0
subj1_series9_1016,0,0,0,0,0,0
subj1_series9_1017,0,0,0,0,0,0
subj1_series9_1018,0,0,0,0,0,0
subj1_series9_1019,0,0,0,0,0,0
subj1_series9_1020,0,0,0,0,0,0
subj1_series9_1021,0,0,0,0,0,0
subj1_series9_1022,0,0,0,0,0,0
subj1_series9_1023,0,0,0,0,0,0
subj1_series9_1024,0,0,0,0,0,0
subj1_series9_1025,0,0,0,0,0,0
subj1_series9_1026,0,0,0,0,0,0
subj1_series9_1027,0,0,0,0,0,0
subj1_series9_1028,0,0,0,0,0,0
subj1_series9_1029,0,0,0,0,0,0
subj1_series9_1030,0,0,0,0,0,0
subj1_series9_1031,0,0,0,0,0,0
subj1_series9_1032,0,0,0,0,0,0
subj1_series9_1033,0,0,0,0,0,0
subj1_series9_1034,0,0,0,0,0,0
subj1_series9_1035,0,0,0,0,0,0
subj1_series9_1036,0,0,0,0,0,0
subj1_series9_1037,0,0,0,0,0,0
subj1_series9_1038,0,0,0,0,0,0
subj1_series9_1039,0,0,0,0,0,0
subj1_series9_1040,0,0,0,0,0,0
subj1_series9_1041,0,0,0,0,0,0
subj1_series9_1042,0,0,0,0,0,0
subj1_series9_1043,0,0,0,0,0,0
subj1_series9_1044,0,0,0,0,0,0
subj1_series9_1045,0,0,0,0,0,0
subj1_series9_1046,0,0,0,0,0,0
subj1_series9_1047,0,0,0,0,0,0
subj1_series9_1048,0,0,0,0,0,0
subj1_series9_1049,0,0,0,0,0,0
subj1_series9_1050,0,0,0,0,0,0
subj1_series9_1051,0,0,0,0,0,0
subj1_series9_1052,0,0,0,0,0,0
subj1_series9_1053,0,0,0,0,0,0
subj1_series9_1054,0,0,0,0,0,0
subj1_series9_1055,0,0,0,0,0,0
subj1_series9_1056,0,0,0,0,0,0
subj1_series9_1057,0,0,0,0,0,0
subj1_series9_1058,0,0,0,0,0,0
subj1_series9_1059,0,0,0,0,0,0
subj1_series9_1060,0,0,0,0,0,0
subj1_series9_1061,0,0,0,0,0,0
subj1_series9_1062,0,0,0,0,0,0
subj1_series9_1063,0,0,0,0,0,0
subj1_series9_1064,0,0,0,0,0,0
subj1_series9_1065,0,0,0,0,0,0
subj1_series9_1066,0,0,0,0,0,0
subj1_series9_1067,0,0,0,0,0,0
subj1_series9_1068,0,0,0,0,0,0
subj1_series9_1069,0,0,0,0,0,0
subj1_series9_1070,0,0,0,0,0,0
subj1_series9_1071,0,0,0,0,0,0
subj1_series9_1072,0,0,0,0,0,0
subj1_series9_1073,0,0,0,0,0,0
subj1_series9_1074,0,0,0,0,0,0
subj1_series9_1075,0,0,0,0,0,0
subj1_series9_1076,0,0,0,0,0,0
subj1_series9_1077,0,0,0,0,0,0
subj1_series9_1078,0,0,0,0,0,0
subj1_series9_1079,0,0,0,0,0,0
subj1_series9_1080,0,0,0,0,0,0
subj1_series9_1081,0,0,0,0,0,0
subj1_series9_1082,0,0,0,0,0,0
subj1_series9_1083,0,0,0,0,0,0
subj1_series9_1084,0,0,0,0,0,0
subj1_series9_1085,0,0,0,0,0,0
subj1_series9_1086,0,0,0,0,0,0
subj1_series9_1087,0,0,0,0,0,0
subj1_series9_1088,0,0,0,0,0,0
subj1_series9_1089,0,0,0,0,0,0
subj1_series9_1090,0,0,0,0,0,0
subj1_series9_1091,0,0,0,0,0,0
subj1_series9_1092,0,0,0,0,0,0
subj1_series9_1093,0,0,0,0,0,0
subj1_series9_1094,0,0,0,0,0,0
subj1_series9_1095,0,0,0,0,0,0
subj1_series9_1096,0,0,0,0,0,0
subj1_series9_1097,0,0,0,0,0,0
subj1_series9_1098,0,0,0,0,0,0
subj1_series9_1099,0,0,0,0,0,0
subj1_series9_1100,0,0,0,0,0,0
subj1_series9_1101,0,0,0,0,0,0
subj1_series9_1102,0,0,0,0,0,0
subj1_series9_1103,0,0,0,0,0,0
subj1_series9_1104,0,0,0,0,0,0
subj1_series9_1105,0,0,0,0,0,0
subj1_series9_1106,0,0,0,0,0,0
subj1_series9_1107,0,0,0,0,0,0
subj1_series9_1108,0,0,0,0,0,0
subj1_series9_1109,0,0,0,0,0,0
subj1_series9_1110,0,0,0,0,0,0
subj1_series9_1111,0,0,0,0,0,0
subj1_series9_1112,0,0,0,0,0,0
subj1_series9_1113,0,0,0,0,0,0
subj1_series9_1114,0,0,0,0,0,0
subj1_series9_1115,0,0,0,0,0,0
subj1_series9_1116,0,0,0,0,0,0
subj1_series9_1117,0,0,0,0,0,0
subj1_series9_1118,0,0,0,0,0,0
subj1_series9_1119,0,0,0,0,0,0
subj1_series9_1120,0,0,0,0,0,0
subj1_series9_1121,0,0,0,0,0,0
subj1_series9_1122,0,0,0,0,0,0
subj1_series9_1123,0,0,0,0,0,0
subj1_series9_1124,0,0,0,0,0,0
subj1_series9_1125,0,0,0,0,0,0
subj1_series9_1126,0,0,0,0,0,0
subj1_series9_1127,0,0,0,0,0,0
subj1_series9_1128,0,0,0,0,0,0
subj1_series9_1129,0,0,0,0,0,0
subj1_series9_1130,0,0,0,0,0,0
subj1_series9_1131,0,0,0,0,0,0
subj1_series9_1132,0,0,0,0,0,0
subj1_series9_1133,0,0,0,0,0,0
subj1_series9_1134,0,0,0,0,0,0
subj1_series9_1135,0,0,0,0,0,0
subj1_series9_1136,0,0,0,0,0,0
subj1_series9_1137,0,0,0,0,0,0
subj1_series9_1138,0,0,0,0,0,0
subj1_series9_1139,0,0,0,0,0,0
subj1_series9_1140,0,0,0,0,0,0
subj1_series9_1141,0,0,0,0,0,0
subj1_series9_1142,0,0,0,0,0,0
subj1_series9_1143,0,0,0,0,0,0
subj1_series9_1144,0,0,0,0,0,0
subj1_series9_1145,0,0,0,0,0,0
subj1_series9_1146,0,0,0,0,0,0
subj1_series9_1147,0,0,0,0,0,0
subj1_series9_1148,0,0,0,0,0,0
subj1_series9_1149,0,0,0,0,0,0
subj1_series9_1150,0,0,0,0,0,0
subj1_series9_1151,0,0,0,0,0,0
subj1_series9_1152,0,0,0,0,0,0
subj1_series9_1153,0,0,0,0,0,0
subj1_series9_1154,0,0,0,0,0,0
subj1_series9_1155,0,0,0,0,0,0
subj1_series9_1156,0,0,0,0,0,0
subj1_series9_1157,0,0,0,0,0,0
subj1_series9_1158,0,0,0,0,0,0
subj1_series9_1159,0,0,0,0,0,0
subj1_series9_1160,0,0,0,0,0,0
subj1_series9_1161,0,0,0,0,0,0
subj1_series9_1162,0,0,0,0,0,0
subj1_series9_1163,0,0,0,0,0,0
subj1_series9_1164,0,0,0,0,0,0
subj1_series9_1165,0,0,0,0,0,0
subj1_series9_1166,0,0,0,0,0,0
subj1_series9_1167,0,0,0,0,0,0
subj1_series9_1168,0,0,0,0,0,0
subj1_series9_1169,0,0,0,0,0,0
subj1_series9_1170,0,0,0,0,0,0
subj1_series9_1171,0,0,0,0,0,0
subj1_series9_1172,0,0,0,0,0,0
subj1_series9_1173,0,0,0,0,0,0
subj1_series9_1174,0,0,0,0,0,0
subj1_series9_1175,0,0,0,0,0,0
subj1_series9_1176,0,0,0,0,0,0
subj1_series9_1177,0,0,0,0,0,0
subj1_series9_1178,0,0,0,0,0,0
subj1_series9_1179,0,0,0,0,0,0
subj1_series9_1180,0,0,0,0,0,0
subj1_series9_1181,0,0,0,0,0,0
subj1_series9_1182,0,0,0,0,0,0
subj1_series9_1183,0,0,0,0,0,0
subj1_series9_1184,0,0,0,0,0,0
subj1_series9_1185,0,0,0,0,0,0
subj1_series9_1186,0,0,0,0,0,0
subj1_series9_1187,0,0,0,0,0,0
subj1_series9_1188,0,0,0,0,0,0
subj1_series9_1189,0,0,0,0,0,0
subj1_series9_1190,0,0,0,0,0,0
subj1_series9_1191,0,0,0,0,0,0
subj1_series9_1192,0,0,0,0,0,0
subj1_series9_1193,0,0,0,0,0,0
subj1_series9_1194,0,0,0,0,0,0
subj1_series9_1195,0,0,0,0,0,0
subj1_series9_1196,0,0,0,0,0,0
subj1_series9_1197,0,0,0,0,0,0
subj1_series9_1198,0,0,0,0,0,0
subj1_series9_1199,0,0,0,0,0,0
subj1_series9_1200,0,0,0,0,0,0
subj1_series9_1201,0,0,0,0,0,0
subj1_series9_1202,0,0,0,0,0,0
subj1_series9_1203,0,0,0,0,0,0
subj1_series9_1204,0,0,0,0,0,0
subj1_series9_1205,0,0,0,0,0,0
subj1_series9_1206,0,0,0,0,0,0
subj1_series9_1207,0,0,0,0,0,0
subj1_series9_1208,0,0,0,0,0,0
subj1_series9_1209,0,0,0,0,0,0
subj1_series9_1210,0,0,0,0,0,0
subj1_series9_1211,0,0,0,0,0,0
subj1_series9_1212,0,0,0,0,0,0
subj1_series9_1213,0,0,0,0,0,0
subj1_series9_1214,0,0,0,0,0,0
subj1_series9_1215,0,0,0,0,0,0
subj1_series9_1216,0,0,0,0,0,0
subj1_series9_1217,0,0,0,0,0,0
subj1_series9_1218,0,0,0,0,0,0
subj1_series9_1219,0,0,0,0,0,0
subj1_series9_1220,0,0,0,0,0,0
subj1_series9_1221,0,0,0,0,0,0
subj1_series9_1222,0,0,0,0,0,0
subj1_series9_1223,0,0,0,0,0,0
subj1_series9_1224,0,0,0,0,0,0
subj1_series9_1225,0,0,0,0,0,0
subj1_series9_1226,0,0,0,0,0,0
subj1_series9_1227,0,0,0,0,0,0
subj1_series9_1228,0,0,0,0,0,0
subj1_series9_1229,0,0,0,0,0,0
subj1_series9_1230,0,0,0,0,0,0
subj1_series9_1231,0,0,0,0,0,0
subj1_series9_1232,0,0,0,0,0,0
subj1_series9_1233,0,0,0,0,0,0
subj1_series9_1234,0,0,0,0,0,0
subj1_series9_1235,0,0,0,0,0,0
subj1_series9_1236,0,0,0,0,0,0
subj1_series9_1237,0,0,0,0,0,0
subj1_series9_1238,0,0,0,0,0,0
subj1_series9_1239,0,0,0,0,0,0
subj1_series9_1240,0,0,0,0,0,0
subj1_series9_1241,0,0,0,0,0,0
subj1_series9_1242,0,0,0,0,0,0
subj1_series9_1243,0,0,0,0,0,0
subj1_series9_1244,0,0,0,0,0,0
subj1_series9_1245,0,0,0,0,0,0
subj1_series9_1246,0,0,0,0,0,0
subj1_series9_1247,0,0,0,0,0,0
subj1_series9_1248,0,0,0,0,0,0
subj1_series9_1249,0,0,0,0,0,0
subj1_series9_1250,0,0,0,0,0,0
subj1_series9_1251,0,0,0,0,0,0
subj1_series9_1252,0,0,0,0,0,0
subj1_series9_1253,0,0,0,0,0,0
subj1_series9_1254,0,0,0,0,0,0
subj1_series9_1255,0,0,0,0,0,0
subj1_series9_1256,0,0,0,0,0,0
subj1_series9_1257,0,0,0,0,0,0
subj1_series9_1258,0,0,0,0,0,0
subj1_series9_1259,0,0,0,0,0,0
subj1_series9_1260,0,0,0,0,0,0
subj1_series9_1261,0,0,0,0,0,0
subj1_series9_1262,0,0,0,0,0,0
subj1_series9_1263,0,0,0,0,0,0
subj1_series9_1264,0,0,0,0,0,0
subj1_series9_1265,0,0,0,0,0,0
subj1_series9_1266,0,0,0,0,0,0
subj1_series9_1267,0,0,0,0,0,0
subj1_series9_1268,0,0,0,0,0,0
subj1_series9_1269,0,0,0,0,0,0
subj1_series9_1270,0,0,0,0,0,0
subj1_series9_1271,0,0,0,0,0,0
subj1_series9_1272,0,0,0,0,0,0
subj1_series9_1273,0,0,0,0,0,0
subj1_series9_1274,0,0,0,0,0,0
subj1_series9_1275,0,0,0,0,0,0
subj1_series9_1276,0,0,0,0,0,0
subj1_series9_1277,0,0,0,0,0,0
subj1_series9_1278,0,0,0,0,0,0
subj1_series9_1279,0,0,0,0,0,0
subj1_series9_1280,0,0,0,0,0,0
subj1_series9_1281,0,0,0,0,0,0
subj1_series9_1282,0,0,0,0,0,0
subj1_series9_1283,0,0,0,0,0,0
subj1_series9_1284,0,0,0,0,0,0
subj1_series9_1285,0,0,0,0,0,0
subj1_series9_1286,0,0,0,0,0,0
subj1_series9_1287,0,0,0,0,0,0
subj1_series9_1288,0,0,0,0,0,0
subj1_series9_1289,0,0,0,0,0,0
subj1_series9_1290,0,0,0,0,0,0
subj1_series9_1291,0,0,0,0,0,0
subj1_series9_1292,0,0,0,0,0,0
subj1_series9_1293,0,0,0,0,0,0
subj1_series9_1294,0,0,0,0,0,0
subj1_series9_1295,0,0,0,0,0,0
subj1_series9_1296,0,0,0,0,0,0
subj1_series9_1297,0,0,0,0,0,0
subj1_series9_1298,0,0,0,0,0,0
subj1_series9_1299,0,0,0,0,0,0
subj1_series9_1300,0,0,0,0,0,0
subj1_series9_1301,0,0,0,0,0,0
subj1_series9_1302,0,0,0,0,0,0
subj1_series9_1303,0,0,0,0,0,0
subj1_series9_1304,0,0,0,0,0,0
subj1_series9_1305,0,0,0,0,0,0
subj1_series9_1306,0,0,0,0,0,0
subj1_series9_1307,0,0,0,0,0,0
subj1_series9_1308,0,0,0,0,0,0
subj1_series9_1309,0,0,0,0,0,0
subj1_series9_1310,0,0,0,0,0,0
subj1_series9_1311,0,0,0,0,0,0
subj1_series9_1312,0,0,0,0,0,0
subj1_series9_1313,0,0,0,0,0,0
subj1_series9_1314,0,0,0,0,0,0
subj1_series9_1315,0,0,0,0,0,0
subj1_series9_1316,0,0,0,0,0,0
subj1_series9_1317,0,0,0,0,0,0
subj1_series9_1318,0,0,0,0,0,0
subj1_series9_1319,0,0,0,0,0,0
subj1_series9_1320,0,0,0,0,0,0
